TRM,m²,sum,count,mean_merch_volume
52275.00000000,48625000.00000000,80430.92607498,"778",103.38165305
61084.00000000,687500.00000000,942.91669464,"11",85.71969951
97076.00000000,6312500.00000000,10988.41341782,"101",108.79617245
103056.00000000,16312500.00000000,31440.17333984,"261",120.46043425
85095.00000000,6937500.00000000,9719.13001251,"111",87.55972984
97224.00000000,19312500.00000000,31877.24371719,"309",103.16260103
89254.00000000,17500000.00000000,30854.33644104,"280",110.19405872
101076.00000000,2750000.00000000,5476.68338776,"44",124.47007699
84255.00000000,2125000.00000000,3708.02331543,"34",109.05950928
94184.00000000,5375000.00000000,8936.72001266,"86",103.91534898
74174.00000000,11125000.00000000,15214.29665756,"178",85.47357673
109235.00000000,20375000.00000000,38120.30729675,"326",116.93345797
64044.00000000,9000000.00000000,18911.97003937,"144",131.33312527
76105.00000000,27500000.00000000,67023.17694092,"440",152.32540214
121195.00000000,3062500.00000000,4208.59003067,"49",85.88959246
32185.00000000,10000000.00000000,15739.92329788,"160",98.37452061
99155.00000000,16250000.00000000,28772.07653809,"260",110.66183284
78025.00000000,23375000.00000000,50773.91003799,"374",135.75911775
36155.00000000,55750000.00000000,101077.92049408,"892",113.31605437
98244.00000000,7500000.00000000,13671.80997086,"120",113.93174976
99085.00000000,5375000.00000000,7019.35993958,"86",81.62046441
81054.00000000,8812500.00000000,14288.26311874,"141",101.33519942
109055.00000000,8687500.00000000,12917.66315460,"139",92.93282845
24065.00000000,21750000.00000000,34939.10308456,"348",100.39972151
61164.00000000,5312500.00000000,10224.30671692,"85",120.28596138
49215.00000000,44812500.00000000,93889.45264816,"717",130.94763270
68224.00000000,4875000.00000000,9481.29335022,"78",121.55504295
75066.00000000,12000000.00000000,25201.25707245,"192",131.25654725
81084.00000000,8812500.00000000,16698.03342056,"141",118.42576894
63134.00000000,250000.00000000,636.01666260,"4",159.00416565
58014.00000000,1375000.00000000,2289.27668762,"22",104.05803126
35105.00000000,37187500.00000000,61578.80994034,"595",103.49379822
123164.00000000,750000.00000000,898.71331787,"12",74.89277649
74255.00000000,8000000.00000000,12004.10337067,"128",93.78205758
124094.00000000,2312500.00000000,3684.06665802,"37",99.56936914
69085.00000000,29500000.00000000,69814.61959457,"472",147.91232965
94154.00000000,4500000.00000000,6002.04668045,"72",83.36175945
127205.00000000,62500.00000000,90.10333252,"1",90.10333252
87115.00000000,1625000.00000000,2165.67002487,"26",83.29500096
51046.00000000,42875000.00000000,75290.28669357,"686",109.75260451
77135.00000000,8500000.00000000,15070.01336670,"136",110.80892181
122225.00000000,16062500.00000000,24407.13685608,"257",94.96940411
13045.00000000,51375000.00000000,104929.08717728,"822",127.65095764
108144.00000000,4812500.00000000,7013.08323288,"77",91.07900302
106155.00000000,2312500.00000000,3362.99660110,"37",90.89180003
99124.00000000,8437500.00000000,15232.45328140,"135",112.83298727
89014.00000000,14125000.00000000,25364.09998703,"226",112.23053092
68194.00000000,2687500.00000000,3722.89667130,"43",86.57899236
7065.00000000,9312500.00000000,21256.67341232,"149",142.66223767
60146.00000000,10562500.00000000,20718.48669815,"169",122.59459585
57184.00000000,312500.00000000,314.22667313,"5",62.84533463
77245.00000000,500000.00000000,741.27666473,"8",92.65958309
41285.00000000,1750000.00000000,2989.08001709,"28",106.75285775
78045.00000000,9000000.00000000,14536.45672226,"144",100.94761613
21105.00000000,22937500.00000000,47242.42715073,"367",128.72595954
39235.00000000,2062500.00000000,3541.97341156,"33",107.33252762
106125.00000000,250000.00000000,680.79664612,"4",170.19916153
102046.00000000,4250000.00000000,6465.89667511,"68",95.08671581
60135.00000000,21000000.00000000,39579.94016647,"336",117.79744097
88194.00000000,625000.00000000,791.54667282,"10",79.15466728
116194.00000000,2500000.00000000,3133.56000900,"40",78.33900023
120194.00000000,875000.00000000,1412.12666702,"14",100.86619050
70016.00000000,5875000.00000000,8232.18340302,"94",87.57641918
90184.00000000,312500.00000000,328.36000061,"5",65.67200012
51245.00000000,42250000.00000000,78122.58663559,"676",115.56595656
108244.00000000,14687500.00000000,21156.78298187,"235",90.02886375
88065.00000000,18375000.00000000,36067.34659958,"294",122.67804966
67016.00000000,7875000.00000000,16763.16659546,"126",133.04100473
57025.00000000,500000.00000000,834.44664764,"8",104.30583096
41225.00000000,1812500.00000000,2911.37996292,"29",100.39241251
52015.00000000,62500.00000000,111.80999756,"1",111.80999756
88064.00000000,14500000.00000000,25884.85986328,"232",111.57267182
55034.00000000,62500.00000000,51.41999817,"1",51.41999817
63106.00000000,80125000.00000000,134674.70291519,"1282",105.05047029
88264.00000000,375000.00000000,540.87000656,"6",90.14500109
118245.00000000,3375000.00000000,5109.54339600,"54",94.62117400
114245.00000000,21125000.00000000,33021.14351273,"338",97.69569087
52214.00000000,250000.00000000,429.43999481,"4",107.35999870
57104.00000000,62500.00000000,86.22999573,"1",86.22999573
98035.00000000,125000.00000000,128.62000275,"2",64.31000137
73255.00000000,7750000.00000000,13058.46335602,"124",105.31018835
60174.00000000,437500.00000000,732.37666321,"7",104.62523760
89076.00000000,41812500.00000000,72196.15385818,"669",107.91652296
56045.00000000,437500.00000000,776.64332962,"7",110.94904709
86215.00000000,1625000.00000000,2318.49667358,"26",89.17294898
117094.00000000,19625000.00000000,34139.45314026,"314",108.72437306
58035.00000000,125000.00000000,205.81999969,"2",102.90999985
59135.00000000,26437500.00000000,60997.17698288,"423",144.20136403
105215.00000000,5437500.00000000,10800.52336502,"87",124.14394672
79135.00000000,18812500.00000000,33632.47014236,"301",111.73578120
78086.00000000,3000000.00000000,5413.47666931,"48",112.78076394
96235.00000000,23562500.00000000,55654.63676453,"377",147.62503121
63016.00000000,37875000.00000000,81464.54297256,"606",134.42993890
50115.00000000,38125000.00000000,77931.71981430,"610",127.75691773
75175.00000000,3875000.00000000,7191.58665848,"62",115.99333320
39165.00000000,57125000.00000000,94388.21715546,"914",103.26938420
78155.00000000,2625000.00000000,3656.20001221,"42",87.05238124
81244.00000000,17250000.00000000,29488.12006378,"276",106.84101472
77045.00000000,9562500.00000000,24069.48337555,"153",157.31688481
69254.00000000,26000000.00000000,53142.26665115,"416",127.74583330
106025.00000000,14062500.00000000,21255.05634689,"225",94.46691710
72185.00000000,2187500.00000000,4184.08997345,"35",119.54542781
10045.00000000,47812500.00000000,111670.44676590,"765",145.97444022
79175.00000000,17562500.00000000,30679.69683456,"281",109.18041578
66095.00000000,17937500.00000000,34265.76047897,"287",119.39289365
92124.00000000,4187500.00000000,4281.99669266,"67",63.91039840
97126.00000000,6375000.00000000,8907.25329971,"102",87.32601274
113124.00000000,5125000.00000000,8460.09984207,"82",103.17194929
75116.00000000,8125000.00000000,11511.57671356,"130",88.55059010
97026.00000000,35125000.00000000,71506.60640335,"562",127.23595445
47115.00000000,48875000.00000000,93717.83353424,"782",119.84377690
77124.00000000,312500.00000000,534.77667236,"5",106.95533447
109015.00000000,11625000.00000000,17471.07298660,"186",93.93049993
84104.00000000,625000.00000000,613.98667145,"10",61.39866714
67044.00000000,10062500.00000000,14421.63338470,"161",89.57536264
100044.00000000,1812500.00000000,2013.73333359,"29",69.43908047
91244.00000000,8500000.00000000,11536.23663330,"136",84.82526936
79015.00000000,7187500.00000000,12053.16333008,"115",104.81011591
20105.00000000,1937500.00000000,4045.76669312,"31",130.50860300
108115.00000000,1625000.00000000,2914.72328568,"26",112.10474176
60074.00000000,2437500.00000000,3453.02664566,"39",88.53914476
101086.00000000,1500000.00000000,2762.70333481,"24",115.11263895
126036.00000000,6937500.00000000,7783.15005875,"111",70.11846900
51195.00000000,22562500.00000000,34473.16357040,"361",95.49352790
46055.00000000,312500.00000000,501.10666275,"5",100.22133255
74064.00000000,3125000.00000000,3228.74666214,"50",64.57493324
97075.00000000,937500.00000000,1516.13998413,"15",101.07599894
105046.00000000,13062500.00000000,23642.89658737,"209",113.12390712
46285.00000000,8812500.00000000,16180.53333664,"141",114.75555558
93155.00000000,44312500.00000000,96557.27024460,"709",136.18796932
112045.00000000,21500000.00000000,32559.06340408,"344",94.64844013
36195.00000000,14437500.00000000,30420.31994629,"231",131.68969674
80014.00000000,2437500.00000000,3912.81998444,"39",100.32871755
100095.00000000,14875000.00000000,29352.91995621,"238",123.33159645
119024.00000000,687500.00000000,660.44666672,"11",60.04060607
113015.00000000,19812500.00000000,28245.86979294,"317",89.10369020
79144.00000000,250000.00000000,397.53999329,"4",99.38499832
47025.00000000,437500.00000000,654.28667450,"7",93.46952493
45185.00000000,60375000.00000000,101043.55276871,"966",104.59995111
116065.00000000,187500.00000000,158.73000336,"3",52.91000112
83036.00000000,250000.00000000,313.92999268,"4",78.48249817
83075.00000000,15000000.00000000,23600.97985458,"240",98.33741606
41145.00000000,48562500.00000000,88258.60325241,"777",113.58893597
59175.00000000,36437500.00000000,64400.93314362,"583",110.46472237
44205.00000000,77000000.00000000,120757.22677231,"1232",98.01722952
99094.00000000,1625000.00000000,1618.78334045,"26",62.26089771
90035.00000000,12187500.00000000,21611.71999741,"195",110.82933332
84114.00000000,187500.00000000,186.02333450,"3",62.00777817
115054.00000000,1312500.00000000,1653.91999817,"21",78.75809515
102044.00000000,62500.00000000,55.50999832,"1",55.50999832
116144.00000000,2812500.00000000,4154.98663330,"45",92.33303630
127185.00000000,62500.00000000,70.32333374,"1",70.32333374
108075.00000000,10500000.00000000,20771.59295273,"168",123.64043424
100066.00000000,15250000.00000000,26026.97666931,"244",106.66793717
110195.00000000,2625000.00000000,4218.56659317,"42",100.44206174
111016.00000000,31500000.00000000,55689.01381302,"504",110.49407503
86224.00000000,2250000.00000000,2842.21668625,"36",78.95046351
101185.00000000,4875000.00000000,11497.54004669,"78",147.40435957
97155.00000000,3500000.00000000,5803.94674683,"56",103.64190619
124075.00000000,6875000.00000000,9036.01671219,"110",82.14560647
67155.00000000,16437500.00000000,28753.14664841,"263",109.32755380
81075.00000000,5125000.00000000,9153.30002594,"82",111.62561007
105055.00000000,10937500.00000000,18814.15310669,"175",107.50944632
73044.00000000,2625000.00000000,3383.52668762,"42",80.56015923
63174.00000000,2250000.00000000,4743.62667084,"36",131.76740752
63194.00000000,15750000.00000000,34141.28001022,"252",135.48126988
59265.00000000,50812500.00000000,89298.09263229,"813",109.83775232
98026.00000000,24062500.00000000,44211.18656921,"385",114.83425083
63045.00000000,16250000.00000000,27560.32316589,"260",106.00124295
73235.00000000,9687500.00000000,19063.18994141,"155",122.98832220
107234.00000000,9625000.00000000,15020.56970978,"154",97.53616695
115194.00000000,2875000.00000000,4264.82664490,"46",92.71362272
124195.00000000,4937500.00000000,7324.09668732,"79",92.71008465
120096.00000000,8875000.00000000,10077.99327087,"142",70.97178360
55245.00000000,35000000.00000000,64700.92983627,"560",115.53737471
124174.00000000,437500.00000000,668.26999664,"7",95.46714238
70034.00000000,7125000.00000000,8533.19006729,"114",74.85254445
51264.00000000,625000.00000000,995.28331757,"10",99.52833176
106135.00000000,312500.00000000,410.49665833,"5",82.09933167
62234.00000000,5000000.00000000,9865.50990677,"80",123.31887383
57234.00000000,125000.00000000,133.21999741,"2",66.60999870
96065.00000000,2312500.00000000,4250.19997787,"37",114.87026967
76175.00000000,1812500.00000000,3827.81328201,"29",131.99356145
71264.00000000,9625000.00000000,18303.53657532,"154",118.85413361
89015.00000000,20312500.00000000,38166.33961105,"325",117.43489111
102214.00000000,9812500.00000000,13889.79682159,"157",88.47004345
57044.00000000,62500.00000000,68.15000153,"1",68.15000153
125185.00000000,5312500.00000000,8718.75331879,"85",102.57356846
77126.00000000,22875000.00000000,39588.62352371,"366",108.16563804
100205.00000000,1125000.00000000,2345.11996460,"18",130.28444248
32175.00000000,6500000.00000000,10081.37340546,"104",96.93628274
49085.00000000,6312500.00000000,10266.23987198,"101",101.64593933
77214.00000000,29500000.00000000,72232.39697647,"472",153.03473936
93105.00000000,15000000.00000000,33311.28013229,"240",138.79700055
86086.00000000,250000.00000000,324.21334076,"4",81.05333519
120225.00000000,2187500.00000000,2972.73999786,"35",84.93542851
79134.00000000,2687500.00000000,5397.00001526,"43",125.51162826
119154.00000000,1187500.00000000,1576.08665466,"19",82.95192919
125205.00000000,21812500.00000000,29709.16379166,"349",85.12654382
113155.00000000,27375000.00000000,44525.27046585,"438",101.65586864
80036.00000000,562500.00000000,912.52666473,"9",101.39185164
62055.00000000,19187500.00000000,31029.61313629,"307",101.07365842
92245.00000000,11125000.00000000,17363.58000946,"178",97.54820230
72124.00000000,16250000.00000000,30834.52985001,"260",118.59434558
65056.00000000,33625000.00000000,72479.45693207,"538",134.72018017
58095.00000000,4937500.00000000,8927.91337204,"79",113.01156167
116124.00000000,4000000.00000000,6044.62663651,"64",94.44729120
103075.00000000,11062500.00000000,21679.93316269,"177",122.48549809
101015.00000000,14000000.00000000,22538.35004044,"224",100.61763411
51145.00000000,30687500.00000000,67236.12649918,"491",136.93712118
80045.00000000,15812500.00000000,27364.94009018,"253",108.16181854
80024.00000000,16812500.00000000,25568.23654556,"269",95.04920649
119054.00000000,250000.00000000,241.33332825,"4",60.33333206
74076.00000000,500000.00000000,1124.03666687,"8",140.50458336
103045.00000000,8312500.00000000,13888.29643631,"133",104.42328148
4015.00000000,5375000.00000000,9095.45999908,"86",105.76116278
62224.00000000,7125000.00000000,13101.00001907,"114",114.92105280
53086.00000000,3500000.00000000,5628.14333725,"56",100.50255959
68026.00000000,9500000.00000000,19945.93643951,"152",131.22326605
69205.00000000,2937500.00000000,4657.27004623,"47",99.09085205
125075.00000000,187500.00000000,192.16333008,"3",64.05444336
42165.00000000,59312500.00000000,93705.35990906,"949",98.74115902
100046.00000000,16875000.00000000,35347.07298660,"270",130.91508514
87165.00000000,15437500.00000000,25569.06345749,"247",103.51847554
20045.00000000,10312500.00000000,17000.18629837,"165",103.03143211
126165.00000000,1625000.00000000,2206.07668686,"26",84.84910334
117135.00000000,62500.00000000,80.17666626,"1",80.17666626
50285.00000000,10875000.00000000,19901.53670502,"174",114.37664773
57064.00000000,1062500.00000000,1842.15335083,"17",108.36196181
95084.00000000,4500000.00000000,4660.13336182,"72",64.72407447
54255.00000000,36375000.00000000,69093.05952835,"582",118.71659713
56235.00000000,37562500.00000000,64590.25981140,"601",107.47131416
71046.00000000,3625000.00000000,5959.98998260,"58",102.75844798
62116.00000000,79687500.00000000,158905.13786697,"1275",124.63148068
1284.00000000,22187500.00000000,49940.69010162,"355",140.67800029
107114.00000000,1812500.00000000,2691.45661163,"29",92.80884868
114204.00000000,15062500.00000000,22358.61320114,"241",92.77432864
81255.00000000,250000.00000000,332.05334473,"4",83.01333618
94116.00000000,1062500.00000000,1615.96002197,"17",95.05647188
75026.00000000,1875000.00000000,3038.00329971,"30",101.26677666
